CV
3.059
3.059
3.059
3.059
3.059
3.058
3.059
3.059
3.059
3.059
3.059
3.059
3.059
3.059
3.059
2.713
2.698
2.683
3.033
3.038
3.039
3.041
3.043
3.044
3.045
3.046
3.047
2.776
2.713
2.717
2.720
2.719
2.718
2.721
2.721
2.721
2.722
2.722
2.722
2.722
3.058
3.056
3.054
3.055
3.056
3.056
3.057
3.058
3.058
2.893
2.715
2.720
2.716
2.715
2.716
2.718
2.717
2.717
2.716
2.714
2.714
2.715
3.060
3.059
3.060
3.060
3.061
3.062
3.063
3.063
3.062
2.715
2.718
2.719
2.720
2.721
2.723
2.723
2.723
2.726
2.726
2.724
2.723
2.723
3.066
3.064
3.064
3.065
3.065
3.065
3.066
3.066
3.064
2.822
2.726
2.727
2.729
2.730
2.731
2.728
2.725
2.724
2.726
2.726
2.726
2.726
3.062
3.062
3.063
3.065
3.065
3.065
3.064
3.064
3.064
3.065
3.065
3.065
3.066
3.065
3.065
3.066
3.066
3.067
3.067
3.067
3.067
3.067
3.067
3.068
3.065
3.066
3.066
3.067
3.067
3.067
3.067
3.066
3.066
3.066
3.066
3.066
3.065
3.066
3.067
3.064
3.064
3.065
3.065
3.065
3.066
3.066
3.066
3.066
3.066
3.066
3.067
3.067
3.067
3.067
3.071
3.070
3.070
3.069
3.068
3.069
3.070
3.071
3.076
3.074
3.071
3.070
3.070
3.071
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.072
3.073
3.073
3.073
3.074
3.073
3.074
3.074
3.073
3.073
3.072
3.072
3.073
3.073
3.073
3.073
3.073
3.073
3.073
3.073
3.073
3.073
3.073
3.074
3.073
3.073
3.073
3.074
3.073
3.073
3.074
3.074
2.849
2.852
2.853
2.853
2.853
2.853
2.853
2.853
2.853
2.853
2.853
2.853
2.853
3.079
3.080
3.081
3.081
3.082
3.082
3.082
3.082
3.082
2.852
2.854
2.853
2.853
2.853
2.852
2.852
2.853
2.859
2.860
2.861
2.855
2.849
3.079
3.080
3.082
3.081
3.082
3.081
3.081
3.081
3.082
3.082
3.081
3.082
3.082
3.082
3.082
3.076
3.076
3.076
3.076
3.076
3.076
3.076
3.077
3.077
3.077
3.077
3.077
3.078
3.077
3.077
3.075
3.073
3.073
3.072
3.073
3.073
3.073
3.075
3.073
3.074
3.074
3.074
3.073
3.073
3.073
3.073
3.074
3.074
3.074
3.074
3.074
3.074
3.074
3.082
3.082
3.082
3.082
3.082
3.082
3.083
3.083
3.083
3.081
3.080
3.080
3.079
3.079
3.079
3.080
3.080
3.080
3.080
3.080
3.080
3.080
3.080
3.080
3.080
3.082
3.082
3.083
3.083
3.084
3.084
3.084
3.083
3.083
3.084
3.081
3.081
3.081
3.081
3.081
3.081
3.081
3.081
3.081
3.081
3.080
3.080
3.081
3.081
3.081
3.081
3.083
3.083
3.084
3.083
3.083
3.083
3.083
3.083
3.084
3.084
3.084
3.084
3.084
3.084
3.083
3.083
3.083
3.083
3.083
3.083
3.083
3.083
3.083
3.083
3.083
3.083
3.083
3.083
3.083
3.083
3.083
3.084
3.084
3.084
3.084
3.084
3.083
3.085
3.085
3.085
3.085
3.084
3.084
3.085
3.085
3.085
3.085
3.085
3.084
3.084
3.084
3.084
3.084
3.084
3.085
3.085
3.085
3.084
3.084
3.085
3.086
3.085
3.084
3.085
3.085
3.085
3.084
3.085
3.085
3.085
3.085
3.085
3.084
3.085
3.085
3.085
3.085
3.086
3.086
3.086
3.086
3.086
3.086
3.086
3.024
3.051
3.084
3.084
3.084
3.083
3.083
3.083
3.083
3.083
3.083
3.083
3.083
3.082
3.083
3.082
3.082
3.083
3.083
3.083
3.083
3.057
3.057
3.081
3.081
3.084
3.084
3.084
3.084
3.083
3.083
3.083
3.084
3.084
3.084
3.084
3.084
3.084
3.084
3.084
3.084
3.084
3.083
3.083
3.083
3.084
3.084
3.088
3.083
3.085
3.085
3.085
3.084
3.084
3.084
3.081
3.081
3.082
3.082
3.082
3.082
3.081
3.082
3.081
3.081
3.081
3.080
3.081
3.081
3.083
3.084
3.084
3.084
3.084
3.085
3.084
3.081
3.081
3.081
3.082
3.082
3.082
3.082
3.082
3.082
3.082
3.082
3.081
3.080
3.080
3.081
3.080
3.080
3.081
3.081
3.081
3.080
3.080
3.080
3.081
3.081
3.081
3.081
3.081
3.081
3.081
3.081
3.082
3.081
3.081
3.081
3.081
3.081
3.081
3.083
3.083
3.084
3.084
3.085
3.085
3.085
3.085
3.085
3.085
3.085
3.085
3.085
3.085
3.086
3.086
3.086
3.086
3.086
3.085
3.085
3.086
3.086
3.086
3.086
3.085
3.085
3.084
3.085
3.085
3.085
3.085
3.086
3.086
3.086
3.085
3.086
